SPECIES,HUC8,ORIGIN,POINTDATA
Culaea inconstans,09030011,Native,FALSE
Culaea inconstans,09030006,Native,TRUE
Culaea inconstans,09030007,Native,TRUE
Culaea inconstans,09030008,Native,TRUE
Culaea inconstans,09030010,Native,FALSE
Culaea inconstans,09030003,Native,TRUE
Culaea inconstans,09030009,Native,TRUE
Culaea inconstans,04030107,Native,TRUE
Culaea inconstans,04030110,Native,TRUE
Culaea inconstans,04030111,Native,TRUE
Culaea inconstans,04030112,Native,TRUE
Culaea inconstans,04060102,Native,TRUE
Culaea inconstans,04060103,Native,TRUE
Culaea inconstans,04060106,Native,TRUE
Culaea inconstans,04060107,Native,TRUE
Culaea inconstans,04080201,Native,TRUE
Culaea inconstans,04080203,Native,TRUE
Culaea inconstans,04080204,Native,TRUE
Culaea inconstans,04080205,Native,FALSE
Culaea inconstans,04090003,Native,TRUE
Culaea inconstans,04030106,Native,TRUE
Culaea inconstans,07010103,Native,TRUE
Culaea inconstans,07030003,Native,TRUE
Culaea inconstans,09030001,Native,TRUE
Culaea inconstans,09030002,Native,TRUE
Culaea inconstans,09030005,Native,TRUE
Culaea inconstans,07030002,Native,TRUE
Culaea inconstans,07050001,Native,TRUE
Culaea inconstans,07050002,Native,TRUE
Culaea inconstans,07070001,Native,TRUE
Culaea inconstans,07030001,Native,TRUE
Culaea inconstans,04070001,Native,TRUE
Culaea inconstans,04070002,Native,TRUE
Culaea inconstans,04070005,Native,TRUE
Culaea inconstans,04070006,Native,TRUE
Culaea inconstans,04070007,Native,TRUE
Culaea inconstans,04080101,Native,TRUE
Culaea inconstans,04080102,Native,TRUE
Culaea inconstans,04080103,Native,TRUE
Culaea inconstans,04080206,Native,TRUE
Culaea inconstans,04020203,Native,TRUE
Culaea inconstans,04020202,Native,TRUE
Culaea inconstans,04020101,Native,TRUE
Culaea inconstans,04020102,Native,TRUE
Culaea inconstans,04020105,Native,TRUE
Culaea inconstans,04020201,Native,TRUE
Culaea inconstans,04020104,Native,TRUE
Culaea inconstans,04020103,Native,TRUE
Culaea inconstans,04010201,Native,TRUE
Culaea inconstans,04010301,Native,TRUE
Culaea inconstans,04010302,Native,TRUE
Culaea inconstans,04060105,Native,TRUE
Culaea inconstans,04060200,Native,TRUE
Culaea inconstans,04070003,Native,TRUE
Culaea inconstans,04070004,Native,TRUE
Culaea inconstans,04010202,Native,TRUE
Culaea inconstans,04080104,Native,TRUE
Culaea inconstans,04080300,Native,TRUE
Culaea inconstans,04090001,Native,TRUE
Culaea inconstans,04010101,Native,TRUE
Culaea inconstans,04010102,Native,TRUE
Culaea inconstans,04020300,Native,TRUE
Culaea inconstans,05060001,Native,TRUE
