SPECIES,HUC8,ORIGIN,POINTDATA
Catostomus commersonii,05010006,Native,TRUE
Catostomus commersonii,05010007,Native,TRUE
Catostomus commersonii,05010008,Native,TRUE
Catostomus commersonii,05010009,Native,TRUE
Catostomus commersonii,05030104,Native,TRUE
Catostomus commersonii,05030105,Native,TRUE
Catostomus commersonii,02050306,Native,TRUE
Catostomus commersonii,02040104,Native,TRUE
Catostomus commersonii,02040101,Native,TRUE
Catostomus commersonii,02050101,Native,TRUE
Catostomus commersonii,02050103,Native,TRUE
Catostomus commersonii,02050104,Native,TRUE
Catostomus commersonii,02050105,Native,TRUE
Catostomus commersonii,04130002,Native,TRUE
Catostomus commersonii,05010001,Native,TRUE
Catostomus commersonii,05010002,Native,TRUE
Catostomus commersonii,05030102,Native,TRUE
Catostomus commersonii,05020005,Native,TRUE
Catostomus commersonii,05030101,Native,TRUE
Catostomus commersonii,05030106,Native,TRUE
Catostomus commersonii,01090005,Native,TRUE
Catostomus commersonii,01090004,Native,TRUE
Catostomus commersonii,03050104,Native,TRUE
Catostomus commersonii,03050107,Native,TRUE
Catostomus commersonii,03050108,Native,TRUE
Catostomus commersonii,06030002,Native,TRUE
Catostomus commersonii,06030006,Native,TRUE
Catostomus commersonii,03130002,Introduced,TRUE
Catostomus commersonii,06030005,Native,TRUE
Catostomus commersonii,06030001,Native,TRUE
Catostomus commersonii,06030004,Native,TRUE
Catostomus commersonii,03060102,Native,TRUE
Catostomus commersonii,03040201,Introduced,TRUE
Catostomus commersonii,03050103,Native,TRUE
Catostomus commersonii,03050105,Native,TRUE
Catostomus commersonii,03050109,Native,TRUE
Catostomus commersonii,10120106,Native,TRUE
Catostomus commersonii,10120109,Native,TRUE
Catostomus commersonii,10120110,Native,TRUE
Catostomus commersonii,10120111,Native,TRUE
Catostomus commersonii,10120112,Native,TRUE
Catostomus commersonii,10120113,Native,FALSE
Catostomus commersonii,10120202,Native,TRUE
Catostomus commersonii,10130105,Native,TRUE
Catostomus commersonii,10130302,Native,TRUE
Catostomus commersonii,10130303,Native,TRUE
Catostomus commersonii,10130304,Native,TRUE
Catostomus commersonii,10130305,Native,TRUE
Catostomus commersonii,10130306,Native,TRUE
Catostomus commersonii,10140102,Native,TRUE
Catostomus commersonii,10140103,Native,TRUE
Catostomus commersonii,10140104,Native,TRUE
Catostomus commersonii,10140105,Native,FALSE
Catostomus commersonii,10140202,Native,TRUE
Catostomus commersonii,10140204,Native,TRUE
Catostomus commersonii,10160005,Native,FALSE
Catostomus commersonii,10160006,Native,TRUE
Catostomus commersonii,10160007,Native,FALSE
Catostomus commersonii,10160008,Native,TRUE
Catostomus commersonii,10160009,Native,FALSE
Catostomus commersonii,10160011,Native,TRUE
Catostomus commersonii,10170102,Native,TRUE
Catostomus commersonii,10170103,Native,FALSE
Catostomus commersonii,10170201,Native,TRUE
Catostomus commersonii,10170202,Native,TRUE
Catostomus commersonii,07020003,Native,TRUE
Catostomus commersonii,09020101,Native,TRUE
Catostomus commersonii,10130102,Native,TRUE
Catostomus commersonii,10130106,Native,FALSE
Catostomus commersonii,10130301,Native,TRUE
Catostomus commersonii,10160003,Native,TRUE
Catostomus commersonii,10160004,Native,TRUE
Catostomus commersonii,10140203,Native,TRUE
Catostomus commersonii,10120107,Native,TRUE
Catostomus commersonii,10120203,Native,TRUE
Catostomus commersonii,05130106,Native,TRUE
Catostomus commersonii,05130107,Native,TRUE
Catostomus commersonii,05130108,Native,TRUE
Catostomus commersonii,05130201,Native,FALSE
Catostomus commersonii,05130202,Native,FALSE
Catostomus commersonii,05130203,Native,TRUE
Catostomus commersonii,05130204,Native,FALSE
Catostomus commersonii,06010104,Native,TRUE
Catostomus commersonii,06010107,Native,TRUE
Catostomus commersonii,06010201,Native,TRUE
Catostomus commersonii,06010207,Native,TRUE
Catostomus commersonii,06010208,Native,TRUE
Catostomus commersonii,06020004,Native,TRUE
Catostomus commersonii,06040001,Native,TRUE
Catostomus commersonii,06040002,Native,TRUE
Catostomus commersonii,06040003,Native,TRUE
Catostomus commersonii,06040004,Native,TRUE
Catostomus commersonii,06030003,Native,TRUE
Catostomus commersonii,05130104,Native,TRUE
Catostomus commersonii,05130105,Native,TRUE
Catostomus commersonii,05130205,Native,TRUE
Catostomus commersonii,05130206,Native,TRUE
Catostomus commersonii,06040005,Native,TRUE
Catostomus commersonii,08010202,Native,TRUE
Catostomus commersonii,06010205,Native,TRUE
Catostomus commersonii,06010206,Native,TRUE
Catostomus commersonii,11010009,Native,FALSE
Catostomus commersonii,11010010,Native,TRUE
Catostomus commersonii,11010001,Native,TRUE
Catostomus commersonii,11010003,Native,TRUE
Catostomus commersonii,11010007,Native,FALSE
Catostomus commersonii,11010011,Native,TRUE
Catostomus commersonii,11070206,Native,TRUE
Catostomus commersonii,08010100,Native,FALSE
Catostomus commersonii,14030005,Introduced,TRUE
Catostomus commersonii,14060010,Introduced,TRUE
Catostomus commersonii,14070001,Introduced,FALSE
Catostomus commersonii,16020102,Introduced,FALSE
Catostomus commersonii,10250007,Native,TRUE
Catostomus commersonii,10250005,Native,TRUE
Catostomus commersonii,04100004,Native,TRUE
Catostomus commersonii,03050106,Native,FALSE
Catostomus commersonii,05130101,Native,TRUE
Catostomus commersonii,06010102,Native,TRUE
Catostomus commersonii,14010005,Introduced,TRUE
Catostomus commersonii,07070006,Native,TRUE
Catostomus commersonii,05020001,Native,TRUE
Catostomus commersonii,05050008,Native,TRUE
Catostomus commersonii,07060001,Native,TRUE
Catostomus commersonii,07090005,Native,TRUE
Catostomus commersonii,07130004,Native,TRUE
Catostomus commersonii,01090001,Native,TRUE
