SPECIES,HUC8,ORIGIN,POINTDATA
Carpiodes carpio,11120201,Introduced,FALSE
Carpiodes carpio,11130103,Native,FALSE
Carpiodes carpio,11130104,Native,FALSE
Carpiodes carpio,11130105,Native,FALSE
Carpiodes carpio,11130204,Native,FALSE
Carpiodes carpio,11130205,Native,FALSE
Carpiodes carpio,11130206,Native,FALSE
Carpiodes carpio,11130207,Native,FALSE
Carpiodes carpio,11130209,Native,FALSE
Carpiodes carpio,11140106,Native,TRUE
Carpiodes carpio,11140301,Native,FALSE
Carpiodes carpio,11140303,Native,FALSE
Carpiodes carpio,11140305,Native,FALSE
Carpiodes carpio,11140306,Native,FALSE
Carpiodes carpio,11140307,Native,FALSE
Carpiodes carpio,12010001,Native,FALSE
Carpiodes carpio,12010002,Native,FALSE
Carpiodes carpio,12010003,Native,FALSE
Carpiodes carpio,12020001,Native,FALSE
Carpiodes carpio,12020002,Native,FALSE
Carpiodes carpio,12020003,Native,FALSE
Carpiodes carpio,12020004,Native,FALSE
Carpiodes carpio,12020005,Native,FALSE
Carpiodes carpio,12020006,Native,FALSE
Carpiodes carpio,12020007,Native,FALSE
Carpiodes carpio,12030101,Native,FALSE
Carpiodes carpio,12030102,Native,TRUE
Carpiodes carpio,12030103,Native,TRUE
Carpiodes carpio,12030104,Native,FALSE
Carpiodes carpio,12030105,Native,FALSE
Carpiodes carpio,12030106,Native,TRUE
Carpiodes carpio,12030107,Native,FALSE
Carpiodes carpio,12030108,Native,FALSE
Carpiodes carpio,12030109,Native,TRUE
Carpiodes carpio,12030201,Native,FALSE
Carpiodes carpio,12030202,Native,TRUE
Carpiodes carpio,12030203,Native,FALSE
Carpiodes carpio,12040101,Native,FALSE
Carpiodes carpio,12040102,Native,FALSE
Carpiodes carpio,12040103,Native,FALSE
Carpiodes carpio,12040104,Native,FALSE
Carpiodes carpio,12040202,Native,FALSE
Carpiodes carpio,12040203,Native,FALSE
Carpiodes carpio,12040204,Native,FALSE
Carpiodes carpio,12040205,Native,FALSE
Carpiodes carpio,12050003,Native,FALSE
Carpiodes carpio,12050004,Native,FALSE
Carpiodes carpio,12050006,Native,FALSE
Carpiodes carpio,12050007,Native,FALSE
Carpiodes carpio,12060101,Native,FALSE
Carpiodes carpio,12060102,Native,FALSE
Carpiodes carpio,12060103,Native,TRUE
Carpiodes carpio,12060104,Native,FALSE
Carpiodes carpio,12060105,Native,FALSE
Carpiodes carpio,12060201,Native,FALSE
Carpiodes carpio,12060202,Native,TRUE
Carpiodes carpio,12060203,Native,TRUE
Carpiodes carpio,12060204,Native,FALSE
Carpiodes carpio,12070101,Native,FALSE
Carpiodes carpio,12070102,Native,FALSE
Carpiodes carpio,12070103,Native,FALSE
Carpiodes carpio,12070104,Native,FALSE
Carpiodes carpio,12070201,Native,FALSE
Carpiodes carpio,12070202,Native,FALSE
Carpiodes carpio,12070203,Native,FALSE
Carpiodes carpio,12070204,Native,FALSE
Carpiodes carpio,12070205,Native,FALSE
Carpiodes carpio,12080002,Native,TRUE
Carpiodes carpio,12080007,Native,FALSE
Carpiodes carpio,12080008,Native,FALSE
Carpiodes carpio,12090101,Native,FALSE
Carpiodes carpio,12090102,Native,FALSE
Carpiodes carpio,12090103,Native,FALSE
Carpiodes carpio,12090104,Native,FALSE
Carpiodes carpio,12090105,Native,FALSE
Carpiodes carpio,12090106,Native,FALSE
Carpiodes carpio,12090107,Native,FALSE
Carpiodes carpio,12090108,Native,FALSE
Carpiodes carpio,12090109,Native,FALSE
Carpiodes carpio,12090110,Native,FALSE
Carpiodes carpio,12090201,Native,FALSE
Carpiodes carpio,12090202,Native,FALSE
Carpiodes carpio,12090204,Native,TRUE
Carpiodes carpio,12090205,Native,FALSE
Carpiodes carpio,12090206,Native,TRUE
Carpiodes carpio,12090301,Native,FALSE
Carpiodes carpio,12090302,Native,FALSE
Carpiodes carpio,12090401,Native,FALSE
Carpiodes carpio,12090402,Native,FALSE
Carpiodes carpio,12100102,Native,FALSE
Carpiodes carpio,12100201,Native,FALSE
Carpiodes carpio,12100202,Native,FALSE
Carpiodes carpio,12100203,Native,FALSE
Carpiodes carpio,12100204,Native,FALSE
Carpiodes carpio,12100301,Native,FALSE
Carpiodes carpio,12100303,Native,FALSE
Carpiodes carpio,12100304,Native,FALSE
Carpiodes carpio,12100401,Native,FALSE
Carpiodes carpio,12100402,Native,FALSE
Carpiodes carpio,12100403,Native,FALSE
Carpiodes carpio,12100404,Native,FALSE
Carpiodes carpio,12100405,Native,FALSE
Carpiodes carpio,12100406,Native,FALSE
Carpiodes carpio,12100407,Native,FALSE
Carpiodes carpio,12110101,Native,FALSE
Carpiodes carpio,12110102,Native,FALSE
Carpiodes carpio,12110103,Native,FALSE
Carpiodes carpio,12110104,Native,FALSE
Carpiodes carpio,12110105,Native,FALSE
Carpiodes carpio,12110106,Native,FALSE
Carpiodes carpio,12110107,Native,FALSE
Carpiodes carpio,12110108,Native,FALSE
Carpiodes carpio,12110109,Native,FALSE
Carpiodes carpio,12110110,Native,FALSE
Carpiodes carpio,12110111,Native,FALSE
Carpiodes carpio,12110201,Native,FALSE
Carpiodes carpio,12110202,Native,FALSE
Carpiodes carpio,12110206,Native,FALSE
Carpiodes carpio,12110208,Native,FALSE
Carpiodes carpio,13040100,Native,FALSE
Carpiodes carpio,13040201,Native,FALSE
Carpiodes carpio,13040202,Native,FALSE
Carpiodes carpio,13040203,Native,FALSE
Carpiodes carpio,13040204,Native,FALSE
Carpiodes carpio,13040205,Native,FALSE
Carpiodes carpio,13040206,Native,FALSE
Carpiodes carpio,13040207,Native,FALSE
Carpiodes carpio,13040208,Native,FALSE
Carpiodes carpio,13040209,Native,FALSE
Carpiodes carpio,13040210,Native,FALSE
Carpiodes carpio,13040211,Native,FALSE
Carpiodes carpio,13040212,Native,FALSE
Carpiodes carpio,13040301,Native,FALSE
Carpiodes carpio,13040302,Native,FALSE
Carpiodes carpio,13040303,Native,FALSE
Carpiodes carpio,13070002,Native,FALSE
Carpiodes carpio,13070003,Native,FALSE
Carpiodes carpio,13070004,Native,FALSE
Carpiodes carpio,13070005,Native,FALSE
Carpiodes carpio,13070006,Native,FALSE
Carpiodes carpio,13070008,Native,FALSE
Carpiodes carpio,13070009,Native,FALSE
Carpiodes carpio,13070010,Native,FALSE
Carpiodes carpio,13070011,Native,FALSE
Carpiodes carpio,13070012,Native,FALSE
Carpiodes carpio,13080001,Native,FALSE
Carpiodes carpio,13080002,Native,FALSE
Carpiodes carpio,13080003,Native,FALSE
Carpiodes carpio,13090001,Native,FALSE
Carpiodes carpio,11140302,Native,TRUE
Carpiodes carpio,12010004,Native,FALSE
Carpiodes carpio,12040201,Native,FALSE
Carpiodes carpio,13090002,Native,FALSE
Carpiodes carpio,11120101,Native,FALSE
Carpiodes carpio,12080004,Native,FALSE
Carpiodes carpio,13070001,Native,FALSE
Carpiodes carpio,13070007,Native,FALSE
Carpiodes carpio,11100201,Native,TRUE
Carpiodes carpio,11100203,Native,TRUE
Carpiodes carpio,11130101,Native,FALSE
Carpiodes carpio,11130210,Native,TRUE
Carpiodes carpio,11140101,Native,TRUE
Carpiodes carpio,10250005,Native,TRUE
Carpiodes carpio,04100004,Native,TRUE
Carpiodes carpio,11050002,Native,TRUE
Carpiodes carpio,08020100,Native,TRUE
Carpiodes carpio,12090203,Native,FALSE
Carpiodes carpio,12100101,Native,FALSE
Carpiodes carpio,12100302,Native,FALSE
Carpiodes carpio,07070006,Native,TRUE
Carpiodes carpio,05050008,Native,TRUE
Carpiodes carpio,07060001,Native,FALSE
Carpiodes carpio,07090005,Native,TRUE
Carpiodes carpio,07130004,Native,TRUE
Carpiodes carpio,11030016,Native,TRUE
Carpiodes carpio,11070202,Native,TRUE
Carpiodes carpio,08070205,Native,FALSE
Carpiodes carpio,10290102,Native,TRUE
Carpiodes carpio,08030203,Native,FALSE
Carpiodes carpio,10190003,Native,FALSE
Carpiodes carpio,10190012,Native,FALSE
Carpiodes carpio,11020009,Native,FALSE
Carpiodes carpio,05070202,Native,TRUE
Carpiodes carpio,07040005,Native,FALSE
Carpiodes carpio,07040007,Native,FALSE
Carpiodes carpio,07050005,Native,TRUE
Carpiodes carpio,07050007,Native,TRUE
Carpiodes carpio,07070003,Native,FALSE
Carpiodes carpio,07070004,Native,FALSE
Carpiodes carpio,07070005,Native,TRUE
Carpiodes carpio,07090002,Native,TRUE
Carpiodes carpio,07030005,Native,TRUE
Carpiodes carpio,05030203,Native,FALSE
Carpiodes carpio,05050006,Native,TRUE
Carpiodes carpio,05050007,Native,FALSE
Carpiodes carpio,05050009,Native,FALSE
Carpiodes carpio,10250003,Native,FALSE
Carpiodes carpio,05070102,Native,TRUE
Carpiodes carpio,05030201,Native,TRUE
Carpiodes carpio,05030202,Native,TRUE
Carpiodes carpio,05090101,Native,FALSE
Carpiodes carpio,05020003,Native,TRUE
Carpiodes carpio,05070201,Native,FALSE
Carpiodes carpio,10080007,Native,FALSE
Carpiodes carpio,10080008,Native,TRUE
Carpiodes carpio,10090202,Native,TRUE
Carpiodes carpio,10090206,Native,TRUE
Carpiodes carpio,10120104,Native,FALSE
Carpiodes carpio,10180008,Native,TRUE
Carpiodes carpio,10180011,Native,TRUE
Carpiodes carpio,10080010,Native,TRUE
Carpiodes carpio,10090208,Native,FALSE
Carpiodes carpio,10110201,Native,TRUE
Carpiodes carpio,10120201,Native,FALSE
Carpiodes carpio,06020001,Native,FALSE
Carpiodes carpio,06020002,Native,TRUE
Carpiodes carpio,07060002,Native,TRUE
Carpiodes carpio,07060004,Native,FALSE
Carpiodes carpio,07060006,Native,TRUE
Carpiodes carpio,07080102,Native,TRUE
Carpiodes carpio,07080103,Native,TRUE
Carpiodes carpio,07080105,Native,TRUE
Carpiodes carpio,07080106,Native,FALSE
Carpiodes carpio,07080107,Native,TRUE
Carpiodes carpio,07080204,Native,FALSE
Carpiodes carpio,07080205,Native,TRUE
Carpiodes carpio,07080206,Native,TRUE
Carpiodes carpio,07080207,Native,TRUE
Carpiodes carpio,07080208,Native,TRUE
Carpiodes carpio,07080209,Native,TRUE
Carpiodes carpio,07100002,Native,FALSE
Carpiodes carpio,07100003,Native,FALSE
Carpiodes carpio,07100004,Native,FALSE
Carpiodes carpio,07100005,Native,FALSE
Carpiodes carpio,07100006,Native,TRUE
Carpiodes carpio,07100007,Native,TRUE
Carpiodes carpio,07100008,Native,TRUE
Carpiodes carpio,07100009,Native,TRUE
Carpiodes carpio,10230002,Native,FALSE
Carpiodes carpio,10230003,Native,TRUE
Carpiodes carpio,10230004,Native,TRUE
Carpiodes carpio,10230005,Native,TRUE
Carpiodes carpio,10230007,Native,TRUE
Carpiodes carpio,10240002,Native,TRUE
Carpiodes carpio,10240003,Native,TRUE
Carpiodes carpio,10240009,Native,TRUE
Carpiodes carpio,07060005,Native,TRUE
Carpiodes carpio,07020009,Native,TRUE
Carpiodes carpio,07080201,Native,FALSE
Carpiodes carpio,07080202,Native,TRUE
Carpiodes carpio,10170204,Native,TRUE
Carpiodes carpio,10240004,Native,TRUE
Carpiodes carpio,10240013,Native,TRUE
Carpiodes carpio,10280102,Native,TRUE
Carpiodes carpio,10230001,Native,TRUE
Carpiodes carpio,10230006,Native,FALSE
Carpiodes carpio,10170203,Native,TRUE
Carpiodes carpio,07060003,Native,FALSE
Carpiodes carpio,05120109,Native,TRUE
Carpiodes carpio,05120112,Native,TRUE
Carpiodes carpio,05120114,Native,TRUE
Carpiodes carpio,05120115,Native,TRUE
Carpiodes carpio,05140204,Native,TRUE
Carpiodes carpio,07090006,Native,TRUE
Carpiodes carpio,07090007,Native,TRUE
Carpiodes carpio,07120005,Native,TRUE
Carpiodes carpio,07120007,Native,TRUE
Carpiodes carpio,07130001,Native,TRUE
Carpiodes carpio,07130002,Native,TRUE
Carpiodes carpio,07130003,Native,TRUE
Carpiodes carpio,07130005,Native,TRUE
Carpiodes carpio,07130006,Native,TRUE
Carpiodes carpio,07130007,Native,TRUE
Carpiodes carpio,07130008,Native,TRUE
Carpiodes carpio,07130009,Native,TRUE
Carpiodes carpio,07130010,Native,TRUE
Carpiodes carpio,07130011,Native,TRUE
Carpiodes carpio,07130012,Native,TRUE
Carpiodes carpio,07140106,Native,TRUE
Carpiodes carpio,07140108,Native,TRUE
Carpiodes carpio,07140201,Native,TRUE
Carpiodes carpio,07140202,Native,TRUE
Carpiodes carpio,07140203,Native,TRUE
Carpiodes carpio,07140204,Native,TRUE
Carpiodes carpio,07080101,Native,TRUE
Carpiodes carpio,07080104,Native,TRUE
Carpiodes carpio,05120113,Native,TRUE
Carpiodes carpio,07120002,Native,TRUE
Carpiodes carpio,05140203,Native,TRUE
Carpiodes carpio,07110004,Native,TRUE
Carpiodes carpio,07110009,Native,TRUE
Carpiodes carpio,07140101,Native,TRUE
Carpiodes carpio,07140105,Native,TRUE
Carpiodes carpio,07110001,Native,TRUE
Carpiodes carpio,07090003,Native,TRUE
Carpiodes carpio,07090004,Native,FALSE
Carpiodes carpio,07120004,Native,TRUE
Carpiodes carpio,05080003,Native,TRUE
Carpiodes carpio,05120105,Native,FALSE
Carpiodes carpio,05120106,Native,TRUE
Carpiodes carpio,05120201,Native,TRUE
Carpiodes carpio,05120202,Native,TRUE
Carpiodes carpio,05120203,Native,TRUE
Carpiodes carpio,05120208,Native,TRUE
Carpiodes carpio,05120108,Native,FALSE
Carpiodes carpio,05120111,Native,TRUE
Carpiodes carpio,07120001,Native,TRUE
Carpiodes carpio,05140101,Native,FALSE
Carpiodes carpio,04100003,Native,TRUE
Carpiodes carpio,05090203,Native,TRUE
Carpiodes carpio,10250017,Native,TRUE
Carpiodes carpio,10260001,Native,FALSE
Carpiodes carpio,10260003,Native,TRUE
Carpiodes carpio,10260005,Native,FALSE
Carpiodes carpio,10260006,Native,TRUE
Carpiodes carpio,10260007,Native,FALSE
Carpiodes carpio,10260008,Native,TRUE
Carpiodes carpio,10260009,Native,TRUE
Carpiodes carpio,10260010,Native,TRUE
Carpiodes carpio,10260012,Native,TRUE
Carpiodes carpio,10260013,Native,FALSE
Carpiodes carpio,10260014,Native,TRUE
Carpiodes carpio,10260015,Native,TRUE
Carpiodes carpio,10270101,Native,TRUE
