Species,HUC8,Origin,PointData
Cyprinella lutrensis,12100203,Native,True
Cyprinella lutrensis,12100204,Native,True
Cyprinella lutrensis,12100301,Native,True
Cyprinella lutrensis,12100303,Native,True
Cyprinella lutrensis,12100304,Native,True
Cyprinella lutrensis,15010005,Introduced,True
Cyprinella lutrensis,14070006,Introduced,False
Cyprinella lutrensis,14080201,Introduced,True
Cyprinella lutrensis,14080205,Introduced,True
Cyprinella lutrensis,18020125,Introduced,False
Cyprinella lutrensis,18020163,Introduced,False
Cyprinella lutrensis,18040003,Introduced,True
Cyprinella lutrensis,12100401,Native,True
Cyprinella lutrensis,12100402,Native,True
Cyprinella lutrensis,12100403,Native,True
Cyprinella lutrensis,12100405,Native,True
Cyprinella lutrensis,12100406,Native,True
Cyprinella lutrensis,12100407,Native,True
Cyprinella lutrensis,12110101,Native,True
Cyprinella lutrensis,12110102,Native,False
Cyprinella lutrensis,12110103,Native,True
Cyprinella lutrensis,12110104,Native,False
Cyprinella lutrensis,12110105,Native,True
Cyprinella lutrensis,12110106,Native,True
Cyprinella lutrensis,12110107,Native,True
Cyprinella lutrensis,12110108,Native,True
Cyprinella lutrensis,12110109,Native,True
Cyprinella lutrensis,12110110,Native,True
Cyprinella lutrensis,12110111,Native,True
Cyprinella lutrensis,12110201,Native,False
Cyprinella lutrensis,12110202,Native,False
Cyprinella lutrensis,12110208,Native,True
Cyprinella lutrensis,13040100,Native,True
Cyprinella lutrensis,13040201,Native,True
Cyprinella lutrensis,13040202,Native,True
Cyprinella lutrensis,13040203,Native,True
Cyprinella lutrensis,13040204,Native,True
Cyprinella lutrensis,13040205,Native,True
Cyprinella lutrensis,13040206,Native,True
Cyprinella lutrensis,13040208,Native,True
Cyprinella lutrensis,13040212,Native,True
Cyprinella lutrensis,13040303,Native,False
Cyprinella lutrensis,13070003,Native,True
Cyprinella lutrensis,13070008,Native,True
Cyprinella lutrensis,13070010,Native,True
Cyprinella lutrensis,13070012,Native,True
Cyprinella lutrensis,13080001,Native,True
Cyprinella lutrensis,13080002,Native,True
Cyprinella lutrensis,13080003,Native,True
Cyprinella lutrensis,13090001,Native,True
Cyprinella lutrensis,11140302,Native,True
Cyprinella lutrensis,12010004,Native,True
Cyprinella lutrensis,12040201,Native,True
Cyprinella lutrensis,13090002,Native,True
Cyprinella lutrensis,11090102,Native,True
Cyprinella lutrensis,11120101,Native,True
Cyprinella lutrensis,12050001,Native,False
Cyprinella lutrensis,12050005,Native,False
Cyprinella lutrensis,12080004,Native,True
Cyprinella lutrensis,12080006,Native,True
Cyprinella lutrensis,13070001,Native,True
Cyprinella lutrensis,13070007,Native,True
Cyprinella lutrensis,11100201,Native,True
Cyprinella lutrensis,11100203,Native,True
Cyprinella lutrensis,11120105,Native,True
Cyprinella lutrensis,11130101,Native,True
Cyprinella lutrensis,11130210,Native,True
Cyprinella lutrensis,11140101,Native,True
Cyprinella lutrensis,14030005,Introduced,True
Cyprinella lutrensis,14060005,Introduced,True
Cyprinella lutrensis,14060007,Introduced,True
Cyprinella lutrensis,14060008,Introduced,True
Cyprinella lutrensis,14060009,Introduced,False
Cyprinella lutrensis,14060010,Introduced,True
Cyprinella lutrensis,14070001,Introduced,True
Cyprinella lutrensis,14070005,Introduced,False
Cyprinella lutrensis,10250007,Native,True
Cyprinella lutrensis,10250005,Native,True
Cyprinella lutrensis,15010012,Introduced,False
Cyprinella lutrensis,11050002,Native,True
Cyprinella lutrensis,03150105,Introduced,True
Cyprinella lutrensis,08020100,Native,True
Cyprinella lutrensis,15030104,Introduced,True
Cyprinella lutrensis,12090203,Native,True
Cyprinella lutrensis,12100101,Native,True
Cyprinella lutrensis,12100302,Native,True
Cyprinella lutrensis,14070004,Introduced,True
