Species,HUC8,Origin,PointData
Centrarchus macropterus,05140202,Native,False
Centrarchus macropterus,08010201,Native,True
Centrarchus macropterus,08040207,Native,False
Centrarchus macropterus,08040301,Native,True
Centrarchus macropterus,08040302,Native,False
Centrarchus macropterus,08040303,Native,False
Centrarchus macropterus,08040304,Native,True
Centrarchus macropterus,08040305,Native,False
Centrarchus macropterus,08040306,Native,False
Centrarchus macropterus,08050003,Native,False
Centrarchus macropterus,08070100,Native,True
Centrarchus macropterus,08070203,Native,True
Centrarchus macropterus,08070204,Native,True
Centrarchus macropterus,08070300,Native,False
Centrarchus macropterus,08080101,Native,False
Centrarchus macropterus,08080102,Native,True
Centrarchus macropterus,08080103,Native,False
Centrarchus macropterus,08080201,Native,False
Centrarchus macropterus,08080202,Native,False
Centrarchus macropterus,08080203,Native,True
Centrarchus macropterus,08080204,Native,True
Centrarchus macropterus,08080205,Native,False
Centrarchus macropterus,08080206,Native,True
Centrarchus macropterus,08090100,Native,True
Centrarchus macropterus,08090201,Native,True
Centrarchus macropterus,08090203,Native,True
Centrarchus macropterus,08090301,Native,False
Centrarchus macropterus,08090302,Native,False
Centrarchus macropterus,11140202,Native,False
Centrarchus macropterus,11140204,Native,True
Centrarchus macropterus,11140206,Native,False
Centrarchus macropterus,11140207,Native,True
Centrarchus macropterus,11140208,Native,False
Centrarchus macropterus,11140209,Native,False
Centrarchus macropterus,08040202,Native,True
Centrarchus macropterus,08040205,Native,True
Centrarchus macropterus,08040206,Native,True
Centrarchus macropterus,08050001,Native,True
Centrarchus macropterus,08050002,Native,False
Centrarchus macropterus,11140203,Native,True
Centrarchus macropterus,03180005,Native,True
Centrarchus macropterus,08030208,Native,False
Centrarchus macropterus,08030209,Native,False
Centrarchus macropterus,08060100,Native,True
Centrarchus macropterus,08070201,Native,True
Centrarchus macropterus,08070202,Native,False
Centrarchus macropterus,08030100,Native,False
Centrarchus macropterus,12010005,Native,True
Centrarchus macropterus,11140304,Native,True
Centrarchus macropterus,02070011,Native,True
Centrarchus macropterus,07140107,Native,False
Centrarchus macropterus,08020201,Native,True
Centrarchus macropterus,11010008,Native,False
Centrarchus macropterus,03160102,Native,False
Centrarchus macropterus,03160104,Native,False
Centrarchus macropterus,03170001,Native,False
Centrarchus macropterus,03170004,Native,True
Centrarchus macropterus,03170006,Native,False
Centrarchus macropterus,03170007,Native,True
Centrarchus macropterus,03180001,Native,True
Centrarchus macropterus,03180002,Native,True
Centrarchus macropterus,03180003,Native,True
Centrarchus macropterus,08030201,Native,True
Centrarchus macropterus,08030202,Native,False
Centrarchus macropterus,08030204,Native,False
Centrarchus macropterus,08030205,Native,False
Centrarchus macropterus,08030206,Native,True
Centrarchus macropterus,08030207,Native,False
Centrarchus macropterus,08060201,Native,True
Centrarchus macropterus,08060202,Native,True
Centrarchus macropterus,08060203,Native,True
Centrarchus macropterus,08060204,Native,False
Centrarchus macropterus,08060205,Native,True
Centrarchus macropterus,08060206,Native,False
Centrarchus macropterus,03160101,Native,True
Centrarchus macropterus,03160103,Native,True
Centrarchus macropterus,03160202,Native,False
Centrarchus macropterus,03170003,Native,False
Centrarchus macropterus,03170008,Native,False
Centrarchus macropterus,03170009,Native,False
Centrarchus macropterus,03180004,Native,True
Centrarchus macropterus,08010207,Native,False
Centrarchus macropterus,08010210,Native,False
