SPECIES,HUC8,ORIGIN,POINTDATA
Catostomus catostomus,10060001,Native,TRUE
Catostomus catostomus,10060005,Native,FALSE
Catostomus catostomus,10060006,Native,FALSE
Catostomus catostomus,10070002,Native,TRUE
Catostomus catostomus,10070003,Native,FALSE
Catostomus catostomus,10070004,Native,TRUE
Catostomus catostomus,10070005,Native,FALSE
Catostomus catostomus,10070007,Native,FALSE
Catostomus catostomus,10070008,Native,FALSE
Catostomus catostomus,10080015,Native,FALSE
Catostomus catostomus,10090102,Native,FALSE
Catostomus catostomus,10090209,Native,FALSE
Catostomus catostomus,10090210,Native,FALSE
Catostomus catostomus,10100001,Native,TRUE
Catostomus catostomus,10100003,Native,FALSE
Catostomus catostomus,10100005,Native,TRUE
Catostomus catostomus,10110202,Native,FALSE
Catostomus catostomus,10100004,Native,TRUE
Catostomus catostomus,10110204,Native,FALSE
Catostomus catostomus,10020007,Native,FALSE
Catostomus catostomus,10080016,Native,FALSE
Catostomus catostomus,10090207,Native,FALSE
Catostomus catostomus,04120104,Native,FALSE
Catostomus catostomus,09030006,Native,FALSE
Catostomus catostomus,09030008,Native,TRUE
Catostomus catostomus,09030010,Native,FALSE
Catostomus catostomus,09030003,Native,FALSE
Catostomus catostomus,09030009,Native,FALSE
Catostomus catostomus,04030107,Native,FALSE
Catostomus catostomus,04030110,Native,FALSE
Catostomus catostomus,04030111,Native,FALSE
Catostomus catostomus,04030112,Native,FALSE
Catostomus catostomus,04060102,Native,FALSE
Catostomus catostomus,04060103,Native,FALSE
Catostomus catostomus,04060107,Native,FALSE
Catostomus catostomus,04030106,Native,TRUE
Catostomus catostomus,09030001,Native,FALSE
Catostomus catostomus,07050002,Native,FALSE
Catostomus catostomus,04070001,Native,FALSE
Catostomus catostomus,04070005,Native,FALSE
Catostomus catostomus,04070006,Native,FALSE
Catostomus catostomus,04070007,Native,FALSE
Catostomus catostomus,04080101,Native,FALSE
Catostomus catostomus,04080102,Native,FALSE
