SPECIES,HUC8,ORIGIN,POINTDATA
Cottus cognatus,19030206,Native,TRUE
Cottus cognatus,19020202,Native,FALSE
Cottus cognatus,19030503,Native,FALSE
Cottus cognatus,19030502,Native,FALSE
Cottus cognatus,19020505,Native,TRUE
Cottus cognatus,19080301,Native,TRUE
Cottus cognatus,19090302,Native,FALSE
Cottus cognatus,19070503,Native,FALSE
Cottus cognatus,19090202,Native,TRUE
Cottus cognatus,19090203,Native,FALSE
Cottus cognatus,19080404,Native,TRUE
Cottus cognatus,19080402,Native,TRUE
Cottus cognatus,19050500,Native,FALSE
Cottus cognatus,19050302,Native,FALSE
Cottus cognatus,19050303,Native,FALSE
Cottus cognatus,19060503,Native,FALSE
Cottus cognatus,19060103,Native,FALSE
Cottus cognatus,19060204,Native,FALSE
Cottus cognatus,19010406,Native,FALSE
Cottus cognatus,19020301,Native,TRUE
Cottus cognatus,19020201,Native,FALSE
Cottus cognatus,19020601,Native,TRUE
Cottus cognatus,19020401,Native,TRUE
Cottus cognatus,19030406,Native,FALSE
Cottus cognatus,19030407,Native,FALSE
Cottus cognatus,19050102,Native,FALSE
Cottus cognatus,19080306,Native,TRUE
Cottus cognatus,19080309,Native,TRUE
Cottus cognatus,19050203,Native,FALSE
Cottus cognatus,19080108,Native,TRUE
Cottus cognatus,19060203,Native,TRUE
Cottus cognatus,19010304,Native,FALSE
Cottus cognatus,19010302,Native,FALSE
Cottus cognatus,19010303,Native,FALSE
Cottus cognatus,19070102,Native,FALSE
Cottus cognatus,19020602,Native,TRUE
Cottus cognatus,19020104,Native,TRUE
Cottus cognatus,19030501,Native,TRUE
Cottus cognatus,19020101,Native,TRUE
Cottus cognatus,19050101,Native,FALSE
Cottus cognatus,19090301,Native,TRUE
Cottus cognatus,19080304,Native,FALSE
Cottus cognatus,19090303,Native,FALSE
Cottus cognatus,19080308,Native,TRUE
Cottus cognatus,19080303,Native,FALSE
Cottus cognatus,19080310,Native,TRUE
Cottus cognatus,19080307,Native,TRUE
Cottus cognatus,19050103,Native,FALSE
Cottus cognatus,19050105,Native,TRUE
Cottus cognatus,19080103,Native,FALSE
Cottus cognatus,19080104,Native,TRUE
Cottus cognatus,19050405,Native,FALSE
Cottus cognatus,19060302,Native,TRUE
Cottus cognatus,19030202,Native,FALSE
